,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/27),4500.0,1일전 (05/26),4600.0,1주일전 (05/20),4000.0,2주일전 (05/13),3900.0,1개월전,4040.0,1년전,3600.0,일평년,3719.0,2020-05-27
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/28),5200.0,1일전 (05/27),5500.0,1주일전 (05/21),5100.0,2주일전 (05/14),5000.0,1개월전,5200.0,1년전,4700.0,일평년,4740.0,2020-05-28
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/28),4200.0,1일전 (05/27),4500.0,1주일전 (05/21),4100.0,2주일전 (05/14),3900.0,1개월전,4100.0,1년전,3600.0,일평년,3687.0,2020-05-28
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/29),5000.0,1일전 (05/28),5200.0,1주일전 (05/22),5100.0,2주일전 (05/15),5000.0,1개월전,5100.0,1년전,4700.0,일평년,4735.0,2020-05-29
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/29),4000.0,1일전 (05/28),4200.0,1주일전 (05/22),4100.0,2주일전 (05/15),4000.0,1개월전,4000.0,1년전,3600.0,일평년,3663.0,2020-05-29
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/30),,1일전 (05/29),5000.0,1주일전 (05/23),,2주일전 (05/16),,1개월전,5100.0,1년전,4700.0,일평년,4735.0,2020-05-30
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/30),,1일전 (05/29),4000.0,1주일전 (05/23),,2주일전 (05/16),,1개월전,4000.0,1년전,3600.0,일평년,3663.0,2020-05-30
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (06/01),4900.0,1일전 (05/31),,1주일전 (05/25),5600.0,2주일전 (05/18),5000.0,1개월전,5100.0,1년전,4800.0,일평년,4645.0,2020-06-01
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (06/01),3900.0,1일전 (05/31),,1주일전 (05/25),4600.0,2주일전 (05/18),4000.0,1개월전,4000.0,1년전,3700.0,일평년,3621.0,2020-06-01
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (06/02),4900.0,1일전 (06/01),4900.0,1주일전 (05/26),5600.0,2주일전 (05/19),5000.0,1개월전,5100.0,1년전,4800.0,일평년,4596.0,2020-06-02
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (06/02),3900.0,1일전 (06/01),3900.0,1주일전 (05/26),4600.0,2주일전 (05/19),4000.0,1개월전,4000.0,1년전,3700.0,일평년,3576.0,2020-06-02
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (06/03),4900.0,1일전 (06/02),4900.0,1주일전 (05/27),5500.0,2주일전 (05/20),5000.0,1개월전,5100.0,1년전,4776.0,일평년,4563.0,2020-06-03
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (06/03),3900.0,1일전 (06/02),3900.0,1주일전 (05/27),4500.0,2주일전 (05/20),4000.0,1개월전,4000.0,1년전,3680.0,일평년,3544.0,2020-06-03
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (06/04),4900.0,1일전 (06/03),4900.0,1주일전 (05/28),5200.0,2주일전 (05/21),5100.0,1개월전,5000.0,1년전,4772.0,일평년,4544.0,2020-06-04
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (06/04),3900.0,1일전 (06/03),3900.0,1주일전 (05/28),4200.0,2주일전 (05/21),4100.0,1개월전,3900.0,1년전,3680.0,일평년,3531.0,2020-06-04
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (06/05),4900.0,1일전 (06/04),4900.0,1주일전 (05/29),5000.0,2주일전 (05/22),5100.0,1개월전,4950.0,1년전,4768.0,일평년,4523.0,2020-06-05
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (06/05),3900.0,1일전 (06/04),3900.0,1주일전 (05/29),4000.0,2주일전 (05/22),4100.0,1개월전,3850.0,1년전,3680.0,일평년,3520.0,2020-06-05
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (06/06),,1일전 (06/05),4900.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,4950.0,1년전,4768.0,일평년,4523.0,2020-06-06
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (06/06),,1일전 (06/05),3900.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,3850.0,1년전,3680.0,일평년,3520.0,2020-06-06
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (06/08),4900.0,1일전 (06/07),,1주일전 (06/01),4900.0,2주일전 (05/25),5600.0,1개월전,4640.0,1년전,4680.0,일평년,4475.0,2020-06-08
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (06/08),3900.0,1일전 (06/07),,1주일전 (06/01),3900.0,2주일전 (05/25),4600.0,1개월전,3500.0,1년전,3600.0,일평년,3484.0,2020-06-08
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (06/09),4900.0,1일전 (06/08),4900.0,1주일전 (06/02),4900.0,2주일전 (05/26),5600.0,1개월전,4650.0,1년전,4680.0,일평년,4465.0,2020-06-09
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (06/09),3900.0,1일전 (06/08),3900.0,1주일전 (06/02),3900.0,2주일전 (05/26),4600.0,1개월전,3500.0,1년전,3600.0,일평년,3467.0,2020-06-09
