,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/02),28600.0,1일전 (06/01),29800.0,1주일전 (05/26),34000.0,2주일전 (05/19),43800.0,1개월전,50950.0,1년전,22650.0,일평년,29927.0,2020-06-02
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/03),33000.0,1일전 (06/02),32100.0,1주일전 (05/27),33600.0,2주일전 (05/20),47400.0,1개월전,56000.0,1년전,27240.0,일평년,35150.0,2020-06-03
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/03),29400.0,1일전 (06/02),28600.0,1주일전 (05/27),30000.0,2주일전 (05/20),42400.0,1개월전,50950.0,1년전,22240.0,일평년,29270.0,2020-06-03
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/04),33800.0,1일전 (06/03),33000.0,1주일전 (05/28),32900.0,2주일전 (05/21),45200.0,1개월전,55840.0,1년전,26480.0,일평년,34650.0,2020-06-04
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/04),30200.0,1일전 (06/03),29400.0,1주일전 (05/28),29200.0,2주일전 (05/21),40000.0,1개월전,50800.0,1년전,21560.0,일평년,28780.0,2020-06-04
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/05),33600.0,1일전 (06/04),33800.0,1주일전 (05/29),32400.0,2주일전 (05/22),44200.0,1개월전,55650.0,1년전,26040.0,일평년,33867.0,2020-06-05
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/05),30000.0,1일전 (06/04),30200.0,1주일전 (05/29),28700.0,2주일전 (05/22),39400.0,1개월전,50650.0,1년전,21200.0,일평년,27957.0,2020-06-05
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/06),,1일전 (06/05),33600.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,55650.0,1년전,26040.0,일평년,33867.0,2020-06-06
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/06),,1일전 (06/05),30000.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,50650.0,1년전,21200.0,일평년,27957.0,2020-06-06
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/08),31300.0,1일전 (06/07),,1주일전 (06/01),33500.0,2주일전 (05/25),41400.0,1개월전,55200.0,1년전,25850.0,일평년,31867.0,2020-06-08
