,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/02),5600.0,1일전 (06/01),6400.0,1주일전 (05/26),8000.0,2주일전 (05/19),7600.0,1개월전,15650.0,1년전,5525.0,일평년,6383.0,2020-06-02
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (06/02),4000.0,1일전 (06/01),4800.0,1주일전 (05/26),6200.0,2주일전 (05/19),5900.0,1개월전,13600.0,1년전,3975.0,일평년,4867.0,2020-06-02
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/03),4800.0,1일전 (06/02),5600.0,1주일전 (05/27),7700.0,2주일전 (05/20),7700.0,1개월전,15650.0,1년전,5480.0,일평년,6142.0,2020-06-03
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (06/03),3400.0,1일전 (06/02),4000.0,1주일전 (05/27),5900.0,2주일전 (05/20),6000.0,1개월전,13600.0,1년전,3940.0,일평년,4628.0,2020-06-03
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/04),4400.0,1일전 (06/03),4800.0,1주일전 (05/28),7000.0,2주일전 (05/21),7900.0,1개월전,15120.0,1년전,5300.0,일평년,5957.0,2020-06-04
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (06/04),2900.0,1일전 (06/03),3400.0,1주일전 (05/28),5200.0,2주일전 (05/21),6200.0,1개월전,13040.0,1년전,3780.0,일평년,4453.0,2020-06-04
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/05),4400.0,1일전 (06/04),4400.0,1주일전 (05/29),6000.0,2주일전 (05/22),7800.0,1개월전,14950.0,1년전,5180.0,일평년,5870.0,2020-06-05
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (06/05),2900.0,1일전 (06/04),2900.0,1주일전 (05/29),4300.0,2주일전 (05/22),6100.0,1개월전,12850.0,1년전,3680.0,일평년,4383.0,2020-06-05
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/06),,1일전 (06/05),4400.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,14950.0,1년전,5180.0,일평년,5870.0,2020-06-06
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (06/06),,1일전 (06/05),2900.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,12850.0,1년전,3680.0,일평년,4383.0,2020-06-06
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/08),5000.0,1일전 (06/07),,1주일전 (06/01),6400.0,2주일전 (05/25),8200.0,1개월전,11880.0,1년전,5150.0,일평년,5543.0,2020-06-08
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (06/08),3500.0,1일전 (06/07),,1주일전 (06/01),4800.0,2주일전 (05/25),6400.0,1개월전,9760.0,1년전,3650.0,일평년,4070.0,2020-06-08
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/09),5000.0,1일전 (06/08),5000.0,1주일전 (06/02),5600.0,2주일전 (05/26),8000.0,1개월전,11250.0,1년전,5150.0,일평년,5362.0,2020-06-09
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (06/09),3400.0,1일전 (06/08),3500.0,1주일전 (06/02),4000.0,2주일전 (05/26),6200.0,1개월전,9150.0,1년전,3650.0,일평년,3902.0,2020-06-09
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/10),4800.0,1일전 (06/09),5000.0,1주일전 (06/03),4800.0,2주일전 (05/27),7700.0,1개월전,11250.0,1년전,5080.0,일평년,5228.0,2020-06-10
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (06/10),3200.0,1일전 (06/09),3400.0,1주일전 (06/03),3400.0,2주일전 (05/27),5900.0,1개월전,9150.0,1년전,3640.0,일평년,3808.0,2020-06-10
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/11),5800.0,1일전 (06/10),4800.0,1주일전 (06/04),4400.0,2주일전 (05/28),7000.0,1개월전,11000.0,1년전,4960.0,일평년,5112.0,2020-06-11
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (06/11),4200.0,1일전 (06/10),3200.0,1주일전 (06/04),2900.0,2주일전 (05/28),5200.0,1개월전,8880.0,1년전,3580.0,일평년,3727.0,2020-06-11
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/12),5200.0,1일전 (06/11),5800.0,1주일전 (06/05),4400.0,2주일전 (05/29),6000.0,1개월전,10080.0,1년전,4880.0,일평년,5040.0,2020-06-12
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (06/12),3700.0,1일전 (06/11),4200.0,1주일전 (06/05),2900.0,2주일전 (05/29),4300.0,1개월전,8040.0,1년전,3560.0,일평년,3675.0,2020-06-12
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (06/13),,1일전 (06/12),5200.0,1주일전 (06/06),,2주일전 (05/30),,1개월전,10080.0,1년전,4880.0,일평년,5040.0,2020-06-13
